shared.name;FeatureID;row.ID;FTIC Pn_delicatissima;FMEAN Pn_delicatissima;FMEDIAN Pn_delicatissima;FTIC System_Blank;FMEAN System_Blank;FMEDIAN System_Blank;FTIC 100;FMEAN 100;FMEDIAN 100;FTIC filtered;FMEAN filtered;FMEDIAN filtered;FTIC Blank;FMEAN Blank;FMEDIAN Blank;FTIC unfiltered;FMEAN unfiltered;FMEDIAN unfiltered;FTIC 0;FMEAN 0;FMEDIAN 0;FTIC Sample;FMEAN Sample;FMEDIAN Sample;FTIC 50;FMEAN 50;FMEDIAN 50;FTIC Procedure_Blank;FMEAN Procedure_Blank;FMEDIAN Procedure_Blank;FTIC Pn_multiseries;FMEAN Pn_multiseries;FMEDIAN Pn_multiseries;FTIC Pn_Subpacifica;FMEAN Pn_Subpacifica;FMEDIAN Pn_Subpacifica;FTIC Media;FMEAN Media;FMEDIAN Media;Blank_1;Blank_3;Media_Blank;blank_out;Pn_chubby14_100ml;Pn_chubby14_50ml;Pn_chubby14_unfil;Pn_delicatessima6_100ml;Pn_delicatessima6_50ml;Pn_delicatessima6_unfil;Pn_multiseries_100ml;Pn_multiseries_50ml;Pn_multiseries_unfil;Pn_skinny13_100ml;Pn_skinny13_50ml;Pn_skinny13_unfil;Pn_subpacifica5_100ml;Pn_subpacifica5_50ml;Pn_subpacifica5_unfil
1984;2002;X429.165.245.1..ID..2002.;2896761.593;482793.5989;329024.5609;54950.17676;18316.72559;9909.585938;11146199.92;1857699.986;1157946.406;17111836.38;1711183.638;826572.9769;54950.17676;18316.72559;9909.585938;21280100.33;3546683.389;1003692.581;54950.17676;18316.72559;9909.585938;37308832.74;2487255.516;924281.1875;27245736.8;2724573.68;823017.1768;1083103.974;1083103.974;1083103.974;1141206.967;380402.3223;169648.748;33270864.18;5545144.031;4064595;1083103.974;1083103.974;1083103.974;9909.585938;40924.69434;1083103.974;4115.896484;5205550;4647920;14832000;187032.0078;420357.1158;721753.166;47277.03125;169648.748;924281.1875;1232788.838;97138.45996;237692.0059;3390448.066;1713676.117;3481270
1985;7499;X429.175.264.1..ID..7499.;5897196.313;982866.0521;295879.1797;29791.70117;9930.567057;0;2409221.156;401536.8594;85403.69531;6312916.328;631291.6328;209621.6719;29791.70117;9930.567057;0;337514.0703;56252.34505;0;29791.70117;9930.567057;0;6650430.398;443362.0266;135740.1406;4241209.242;424120.9242;67870.07031;0;0;0;380652.7656;126884.2552;0;372581.3203;62096.88672;0;0;0;0;0;0;0;29791.70117;170807.3906;0;201773.9297;248435.9531;343322.4063;135740.1406;0;380652.7656;0;1989977.813;3179720;0;0;0;0
1986;5491;X429.306.43.1..ID..5491.;140619568.7;23436594.79;10232668.89;29327.6377;9775.879232;12260.6416;84858881.54;14143146.92;8329562.541;174841747.6;17484174.76;11284982.24;29327.6377;9775.879232;12260.6416;134228626.7;22371437.78;8982004.486;29327.6377;9775.879232;12260.6416;308986214.3;20599080.95;10338659.4;224211492.7;22421149.27;10034317.84;84159.98047;84159.98047;84159.98047;125927493.6;41975831.19;43192233.78;42439151.95;7073191.992;5236216.722;84159.98047;84159.98047;84159.98047;0;12260.6416;84159.98047;17066.99609;20905200.91;10338659.4;9729976.28;4427820;29483400.29;79449930.9;46467938.41;43192233.78;36267321.4;12231305.08;6793079.768;8234032.692;742457.1631;259652.7959;463205.4092
1987;492;X429.308.204.1..ID..492.;209933440;34988906.67;35564205;45726.7207;15242.24023;16399.08301;146139891.5;24356648.59;12127955;252232855.6;25223285.56;12127955;45726.7207;15242.24023;16399.08301;101354180.6;16892363.43;4956985;45726.7207;15242.24023;16399.08301;351019164;23401277.6;9314810;207447144.7;20744714.47;7963830;2567872.256;2567872.256;2567872.256;107687900;35895966.67;29148700;33397824;5566303.999;4245659.635;2567872.256;2567872.256;2567872.256;16399.08301;12260.6416;2567872.256;17066.99609;14941100;8233290;6142610;64812600;62526700;61813600;52154800;29148700;26384400;9314810;7694370;3771360;2348709.271;1057776.372;674338.3525
1988;3681;X429.308.168.1..ID..3681.;282694195.3;47115699.21;19472714.18;45726.7207;15242.24023;16399.08301;95214906.24;15869151.04;17746450;305721747.3;30572174.73;17746450;45726.7207;15242.24023;16399.08301;188037079;31339513.17;12077279.34;45726.7207;15242.24023;16399.08301;491190954.1;32746063.61;17304800;398543920.1;39854392.01;17025225.42;2567872.256;2567872.256;2567872.256;138323579.2;46107859.73;55633508.9;70173179.65;11695529.94;8612012.564;2567872.256;2567872.256;2567872.256;16399.08301;12260.6416;2567872.256;17066.99609;34048096.35;17168943.45;14875315.86;18188100;112581215.8;105006800.8;17304800;65385270.29;55633508.9;20757328.36;16881507.4;9279242.814;2348709.271;1057776.372;674338.3525
1989;8169;X429.318.648.1..ID..8169.;39089702.21;6514950.368;5080865.109;1812533.172;604177.724;731340.2441;29682809.76;4947134.96;3279468.655;41370507.23;4137050.723;2470360.198;1812533.172;604177.724;731340.2441;22042328.06;3673721.343;3875798.705;1812533.172;604177.724;731340.2441;59504524.81;3966968.321;3376157.475;33730025.52;3373002.552;3609722.205;3908310.475;3908310.475;3908310.475;6677306.352;2225768.784;1755237.691;13737516.25;2289586.042;2226991.49;3908310.475;3908310.475;3908310.475;341628.3789;739564.5488;3908310.475;731340.2441;2290093.561;502853.2656;4189800.764;4210283.346;5796817.346;3843286.935;1545911.186;1755237.691;3376157.475;15077584.36;5377210.217;4784520;2650626.834;2163889.42;1940252.408
1990;4000;X430.227.256.1..ID..4000.;81916.91406;13652.81901;0;0;0;0;2509855.875;418309.3125;0;7612126.75;761212.675;0;0;0;0;2656908.648;442818.1081;40958.45703;0;0;0;10269035.4;684602.3599;0;7759179.523;775917.9523;40958.45703;0;0;0;5442549.922;1814183.307;1656300;4744568.563;790761.4271;426777.9375;0;0;0;0;0;0;0;0;0;0;0;0;0;1656300;2215600;1570649.922;0;0;81916.91406;853555.875;2886670.875;1004341.813
1991;2302;X430.228.269.1..ID..2302.;476400.1563;79400.02604;24182.94141;0;0;0;7632595.352;1272099.225;42317.67578;15772413.9;1577241.39;24182.94141;0;0;0;5510382.576;918397.096;335735.8174;0;0;0;21246527.01;1416435.134;304667.082;13650201.12;1365020.112;335735.8174;36269.46875;36269.46875;36269.46875;13620842.3;4540280.766;5080398.016;7149284.553;1191547.425;948912.2764;36269.46875;36269.46875;36269.46875;0;0;36269.46875;0;0;0;366804.5527;0;0;123367.1914;5392190;5080398.016;3148254.281;48365.88281;0;304667.082;2155770;3095690;1531020
1992;6752;X430.254.281.1..ID..6752.;788591.3081;131431.8847;81685.3501;27411.64502;9137.215007;0;9278124.187;1546354.031;211876.4961;9529563.47;952956.347;44374.1748;27411.64502;9137.215007;0;13555543.19;2259257.198;116099.1265;27411.64502;9137.215007;0;22718561.72;1514570.782;57208.05469;13806982.47;1380698.247;50183.92383;366544.9375;366544.9375;366544.9375;13381466.06;4460488.686;424666.0571;8548504.357;1424750.726;28604.02734;366544.9375;366544.9375;366544.9375;0;0;366544.9375;27411.64502;57208.05469;0;100367.8477;31540.29492;444265.7793;0;424666.0571;0;12956800;7236.387207;173718.4414;131830.4053;8390928.455;0;0
1993;3144;X430.255.236.1..ID..3144.;2199738.613;366623.1022;294434.502;136906.1616;45635.38721;45206.6936;79949584.18;13324930.7;792412.4365;101586236.8;10158623.68;617054.0933;136906.1616;45635.38721;45206.6936;27718083.75;4619680.625;350461.1689;136906.1616;45635.38721;45206.6936;129170625.9;8611375.057;498144.333;49354736.38;4935473.638;350461.1689;133694.6914;133694.6914;133694.6914;5384013.198;1794671.066;1352520.28;121586874.1;20264479.01;10849280.51;133694.6914;133694.6914;133694.6914;45206.6936;40178.32886;133694.6914;51521.13916;848861.0195;68779.75586;368433.2754;735963.8535;256379.9414;332489.0625;1352520.28;432513.5254;3598979.393;498144.333;162974.0977;213787.3252;76380400;20849700;23070700
1994;592;X430.262.275.1..ID..592.;36328460;6054743.333;5322880;469370.4143;156456.8048;151486.2083;59910253.33;9985042.222;10180380;82821268.7;8282126.87;8815230;469370.4143;156456.8048;151486.2083;42703067.28;7117177.881;5108180;469370.4143;156456.8048;151486.2083;121293571.1;8086238.072;8786600;65614082.66;6561408.266;5914230;4230764.9;4230764.9;4230764.9;26462330;8820776.667;8786600;58502781.09;9750463.514;9382540.528;4230764.9;4230764.9;4230764.9;151486.2083;111646.25;4230764.9;206237.9561;7637720;1635990;9619720.783;11516900;1444900;4516830;11976200;8786600;5699530;8843860;6128930;3877040;15704808.43;9145360.273;14759181.6
1995;1087;X430.262.318.1..ID..1087.;18203009.9;3033834.983;1821625;278024.4131;92674.80436;71786.45703;27946119.91;4657686.651;2442860;51605949.23;5160594.923;2815631.634;278024.4131;92674.80436;71786.45703;37115097.71;6185849.618;8053512.041;278024.4131;92674.80436;71786.45703;86997134.88;5799808.992;3015260;60774927.03;6077492.703;7111195.375;1723912.06;1723912.06;1723912.06;38376755.51;12792251.84;12746551.54;30417369.47;5069561.578;4887873.285;1723912.06;1723912.06;1723912.06;0;71786.45703;1723912.06;206237.9561;3015260;6760486.569;7461904.182;2834600;1591970;1592130;16811767.85;12746551.54;8818436.117;2051120;1488070;8645119.9;1509460;2796663.268;8873595.448
1996;8285;X430.263.221.1..ID..8285.;87181221.33;14530203.55;14398258.84;323515.3525;107838.4508;111646.25;73849147.29;12308191.22;14082012.33;125662741.3;12566274.13;12954696.56;323515.3525;107838.4508;111646.25;49821316.42;8303552.736;9015515.028;323515.3525;107838.4508;111646.25;172893368.4;11526224.56;9470778.168;101634910.5;10163491.05;9150721.471;2590689.362;2590689.362;2590689.362;41895778.61;13965259.54;14533679.61;43816368.45;7302728.074;8114340.75;2590689.362;2590689.362;2590689.362;5631.146484;111646.25;2590689.362;206237.9561;11375713.51;8689094.89;7539586.611;16788311.15;9470778.168;12410176.44;18382677.93;14533679.61;8979421.063;23074005.34;16386341.24;9051608.994;1637750;5324389.491;9249833.948
1997;2019;X430.263.266.1..ID..2019.;39672464.36;6612077.393;7408023.404;469370.4143;156456.8048;151486.2083;41909750.9;6984958.483;5158355;76574868.76;7657486.876;7735159.313;469370.4143;156456.8048;151486.2083;49743346.1;8290557.683;9290964.881;469370.4143;156456.8048;151486.2083;122479082.7;8165272.179;9306422.953;84408463.96;8440846.396;9345403.773;3839132.166;3839132.166;3839132.166;34025187.35;11341729.12;10395241.6;48781430.98;8130238.497;8398056.852;3839132.166;3839132.166;3839132.166;151486.2083;111646.25;3839132.166;206237.9561;4776170;10194487.12;6601626.58;3143660;9384384.594;9306422.953;13812451.47;9817494.278;10395241.6;5540540;3021950;9275506.809;10797797.26;6085934.031;10325415.99
1998;1872;X430.297.487.1..ID..1872.;27524296.95;4587382.825;4907377.488;0;0;0;20394521.54;3399086.923;2292009.167;43409208.92;4340920.892;3043112.339;0;0;0;20086668.33;3347778.054;3135415.666;0;0;0;60466857.24;4031123.816;3241811.332;43101355.71;4310135.571;3870856.628;3029020;3029020;3029020;16995389.77;5665129.925;4341475.24;15947170.52;2657861.753;2161088.921;3029020;3029020;3029020;0;0;3029020;0;1763460;2197397.842;2119819.42;1605920;8424877.02;7355516.643;9412103.202;4341475.24;3241811.332;2459238.334;7452970.934;225774.0195;2124780;3626986.344;4114726.912
1999;421;X430.302.298.1..ID..421.;57391330;9565221.667;9249425;0;0;0;48098804.82;8016467.471;9303210;77198722;7719872.2;8281935;0;0;0;29431652.99;4905275.498;4884465;0;0;0;105896710.2;7059780.678;6599090;58531570.17;5853157.017;5757835;733664.8242;733664.8242;733664.8242;21064050;7021350;6599090;27441330.17;4573555.028;3843110;733664.8242;733664.8242;733664.8242;0;0;733664.8242;0;10093600;5034840;4205400;13034000;8833930;9664920;8512820;5952140;6599090;12243900;8051050;5563530;3480820;1961622.004;2665048.166
2000;1118;X430.312.204.1..ID..1118.;42278142.92;7046357.153;7425097.896;14377.32617;4792.442057;0;29629070.42;4938178.403;2221607.058;58349519.46;5834951.946;4003133.196;14377.32617;4792.442057;0;24205495.05;4034249.176;2721130.659;14377.32617;4792.442057;0;81038028.21;5402535.214;3586670.602;52925944.09;5292594.409;4003133.196;1516986.305;1516986.305;1516986.305;26611576.32;8870525.44;9823260;12148308.97;2024718.161;2221607.058;1516986.305;1516986.305;1516986.305;0;14377.32617;1516986.305;0;2062400;3586670.602;2644524.192;12429300;10784600;10430600;9823260;10583546.32;6204770;1416310;4419595.791;2797737.125;2380814.115;863022.627;610877.4316
2001;9019;X430.796.358.1..ID..9019.;0;0;0;0;0;0;493123.2031;82187.20052;0;1356649.266;135664.9266;0;0;0;0;1740310;290051.6667;0;0;0;0;3096959.266;206463.951;0;2603836.063;260383.6063;0;0;0;0;0;0;0;3096959.266;516159.8776;246561.6016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;493123.2031;863526.0625;1740310
2002;8442;X431.255.236.1..ID..8442.;13442747.85;2240457.976;2298251.152;7000.207764;2333.402588;3420.73877;21256752.57;3542792.096;2439251.962;33301960.41;3330196.041;1628440.304;7000.207764;2333.402588;3420.73877;20541043.99;3423507.331;2298251.152;7000.207764;2333.402588;3420.73877;52951107.37;3530073.824;1880526.225;32586251.82;3258625.182;1525711.141;891897.0313;891897.0313;891897.0313;4237490.665;1412496.888;665994.8271;35270868.85;5878478.141;5473375.659;891897.0313;891897.0313;891897.0313;3579.468994;0;891897.0313;3420.73877;1880526.225;672626.0732;1019188.273;2997977.7;1347756.674;2921434.406;665994.8271;474142.6426;3097353.195;3124156.792;1376354.384;1675067.898;11696200;9066225.094;10936103.18
2003;6769;X431.258.280.1..ID..6769.;18151431.2;3025238.533;2848378.537;3579.468994;1193.156331;0;36005848.92;6000974.82;3295342.649;52020083.86;5202008.386;2397656.587;3579.468994;1193.156331;0;21647109.76;3607851.627;1916292.244;3579.468994;1193.156331;0;72665645.49;4844376.366;2345213.165;37661344.7;3766134.47;2099516.407;1001548.125;1001548.125;1001548.125;4869460.498;1623153.499;1628551.973;49644753.8;8274125.633;6335342.403;1001548.125;1001548.125;1001548.125;3579.468994;0;1001548.125;0;2450100.01;1123043.761;587187.8838;4140585.288;2142532.815;3351543.908;1628551.973;1184408.525;2056500;4395471.535;2345213.165;1776084.488;22389591.99;10220584.8;12874245.36
2004;2644;X431.264.481.1..ID..2644.;22435629.74;3739271.624;3971559.588;13477.16309;4492.387695;6333.694336;17804506.86;2967417.81;3010972.623;30153559.81;3015355.981;2548819.017;13477.16309;4492.387695;6333.694336;19139809.89;3189968.315;3811606.732;13477.16309;4492.387695;6333.694336;49059366.14;3270624.409;3703040;31488862.85;3148886.285;3172694.323;234003.5684;234003.5684;234003.5684;5137317.983;1712439.328;1620955.617;21486418.41;3581069.735;3856076.417;234003.5684;234003.5684;234003.5684;0;6333.694336;234003.5684;7143.46875;3791979.37;1624383.697;4590393.236;4461510;2455289.389;5345745.3;2169908.043;1620955.617;1346454.322;2229965.876;4240079.177;3703040;4917140;2642348.645;3920173.464
2005;6554;X432.200.584.1..ID..6554.;673179.2831;112196.5472;69090.47064;0;0;0;2482690.408;413781.7347;244242.5908;4922369.515;492236.9515;187595.355;0;0;0;423004.3945;70500.73242;41212.54004;0;0;0;5122479.988;341498.6658;100008.5273;2862683.501;286268.3501;76505.07031;222893.9219;222893.9219;222893.9219;3888702.463;1296234.154;1691940;560598.2412;93433.0402;67436.26074;222893.9219;222893.9219;222893.9219;0;0;222893.9219;0;18878.28711;141256.1729;0;283386.9395;108757.4745;29423.4668;1691940;2143760.85;53001.61328;0;233934.5371;17676.86523;265591.2598;34863.99414;100008.5273
2006;4100;X432.258.507.1..ID..4100.;26032140.42;4338690.07;4020599.667;0;0;0;24807332;4134555.333;3993155.884;48068370.39;4806837.039;4020599.667;0;0;0;20041972.91;3340328.818;3059157.478;0;0;0;66585702.03;4439046.802;3769601.959;43303011.3;4330301.13;3675147.478;1524641.266;1524641.266;1524641.266;13004398.16;4334799.387;1604170;27549163.45;4591527.241;4343783.674;1524641.266;1524641.266;1524641.266;0;0;1524641.266;0;3714714.394;2447685.977;2537621.959;5087462.957;3769601.959;3580692.996;1545260;9854968.162;1604170;4271597.374;3500791.406;5821993.73;8663656.008;5212632.156;4972852.954
2007;4233;X432.259.471.1..ID..4233.;25794757.38;4299126.23;3982844.47;0;0;0;46000697.03;7666782.839;6012689.622;67889122.61;6788912.261;5550191.667;0;0;0;24627791.67;4104631.945;3982844.47;0;0;0;90357406.39;6023827.092;5114335.311;46516217.25;4651621.725;4063212.436;2159507.891;2159507.891;2159507.891;38777289.42;12925763.14;9620870;25785359.59;4297559.932;4312728.674;2159507.891;2159507.891;2159507.891;0;0;2159507.891;0;3511122.037;3509038.96;2051751.34;6039331.219;3194820.28;3348303.028;22032989.42;9620870;7123430;5986048.024;2608868.914;4617385.912;6271698.445;5114335.311;5327413.5
2008;5084;X432.276.273.1..ID..5084.;296814606;49469101;48325779.92;3005114.448;1001704.816;1083202.92;211735584.4;35289264.07;30537941.78;363327731.6;36332773.16;35241474.65;3005114.448;1001704.816;1083202.92;133007472.4;22167912.07;19476670.11;3005114.448;1001704.816;1083202.92;473541953.9;31569463.59;31902418.54;284599619.6;28459961.96;28465745.83;22793250.03;22793250.03;22793250.03;86643039.5;28881013.17;32200315.79;90084308.4;15014051.4;10860957.18;22793250.03;22793250.03;22793250.03;251389.7085;1670521.819;22793250.03;1083202.92;1557310;25029073.13;10394394.1;54755025.53;38418737.14;41896534.3;38282633.52;32200315.79;16160090.19;84473772.93;67409750.88;9860785.232;9873592.372;11327520.26;31902418.54
2009;3989;X433.096.623.1..ID..3989.;1259155.869;209859.3115;113015.8086;0;0;0;17158630.37;2859771.729;121121.541;23304956.19;2330495.619;131025.1699;0;0;0;2358928.259;393154.7098;100885.2227;0;0;0;25601823.19;1706788.212;139709.1797;8505254.081;850525.4081;113015.8086;62061.26563;62061.26563;62061.26563;23874565.02;7958188.341;5592730;468102.293;78017.04883;49354.95605;62061.26563;62061.26563;62061.26563;0;0;62061.26563;0;175727.9023;46736.78125;164980.1816;66515.17969;86322.4375;139709.1797;16331700;5592730;1950135.024;493941.7266;430624.7383;42042.60742;28684.29688;51973.13086;0
2010;1192;X433.276.383.1..ID..1192.;92212110;15368685;16118250;22512.07764;7504.025879;6137.800293;53665253.26;8944208.877;4903992.387;81699825.91;8169982.591;5226233.344;22512.07764;7504.025879;6137.800293;43698347.34;7283057.89;7081650.785;22512.07764;7504.025879;6137.800293;125071088.6;8338072.575;6224410;71732919.99;7173291.999;5226233.344;327084.6152;327084.6152;327084.6152;2913361.557;971120.5189;996683.8711;29945617.07;4990936.179;4211724.034;327084.6152;327084.6152;327084.6152;6137.800293;16374.27734;327084.6152;0;1277524.773;1746274.044;4195391.38;25468600;15303300;16933200;996683.8711;859616.5293;1057061.156;17064900;6224410;11217700;8530460;4228056.688;9967910.19
2011;67;X434.278.402.1..ID..67.;171393300;28565550;26337350;0;0;0;155257240;25876206.67;26565550;238416120;23841612;21244100;0;0;0;79771040;13295173.33;12393810;0;0;0;313162420;20877494.67;19653600;162929920;16292992;17263700;5024740;5024740;5024740;71559000;23853000;20862900;70210120;11701686.67;9535315;5024740;5024740;5024740;0;0;5024740;0;21625300;9620110;9450520;33186700;19653600;21729100;31505800;20862900;19190300;50541200;30945600;15337100;13373500;7101410;9039280
2012;5075;X434.288.431.1..ID..5075.;6023850.662;1003975.11;900261.1172;16499.64355;5499.881185;0;9446922.186;1574487.031;1085671.75;15282321.89;1528232.189;1263193.924;16499.64355;5499.881185;0;5433239.803;905539.9671;961226.5352;16499.64355;5499.881185;0;20005066.75;1333671.116;1101131.188;11268639.51;1126863.951;1049337.922;710494.9512;710494.9512;710494.9512;2224750.703;741583.5677;819101.418;11756465.38;1959410.897;1302897.883;710494.9512;710494.9512;710494.9512;16499.64355;0;710494.9512;0;1431650;1174145.766;997544.6563;512233.5625;621234.5938;1179287.641;819101.418;480740.8711;924908.4141;1352242.082;1838979.83;519872.9531;4621200.172;2430793.6;1101131.188
2013;3686;X434.322.560.1..ID..3686.;43830306.23;7305051.039;7084551.887;2143051.427;714350.4757;685828.4375;21664244.07;3610707.345;2855148.561;45558189.01;4555818.901;3270703.46;2143051.427;714350.4757;685828.4375;25408342.46;4234723.744;4553872.552;2143051.427;714350.4757;685828.4375;69942942.99;4662862.866;3318076.906;49302287.4;4930228.74;4578366.011;1023588.482;1023588.482;1023588.482;5191359.066;1730453.022;2006866.65;20921277.69;3486879.615;3246210.001;1023588.482;1023588.482;1023588.482;637539.5972;685828.4375;1023588.482;819683.3926;3223330.014;2785158.558;3269089.988;8269270;10437312.56;6706572.227;2270038.563;914453.8535;2006866.65;4391049.901;7462531.547;6563570;2486967.107;3318076.906;5838655.115
2014;6662;X435.094.623.1..ID..6662.;2962552.144;493758.6906;500089.5095;0;0;0;11709296.04;1951549.34;597678.8303;15224828.74;1522482.874;610728.5476;0;0;0;2203821.83;367303.6383;327692.3618;0;0;0;17381991.85;1158799.457;526619.5;5719354.523;571935.4523;441233.7483;46658.71484;46658.71484;46658.71484;11674800.51;3891600.169;1419830;2744639.2;457439.8666;441233.7483;46658.71484;46658.71484;46658.71484;0;0;46658.71484;0;390241.9629;552718.9346;392591.3057;668738.1606;771827.6685;262793.418;9331357.887;1419830;923612.6211;745679.8174;331440.8584;182072.2207;526619.5;486373.9468;396093.5498
2015;2955;X435.112.571.1..ID..2955.;3180079.288;530013.2147;313362.3569;0;0;0;40298226.35;6716371.059;329862.0908;76859089.43;7685908.943;329862.0908;0;0;0;30380727.53;5063454.589;90617.18701;0;0;0;107148524.9;7143234.993;308510.5771;66941590.61;6694159.061;150726.0771;91292.07031;91292.07031;91292.07031;103139600;34379866.67;34269100;828845.6025;138140.9338;88599.49268;91292.07031;91292.07031;91292.07031;0;0;91292.07031;0;341510.0449;210704.873;68777.84375;318214.1367;308510.5771;90747.28125;38898100;34269100;29972400;618456.2461;1777127.803;67023.24414;30653.85547;86711.89258;90487.09277
